Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,is_weekend,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,T_lag_1,T_lag_2,T_lag_3,RH_lag_1,RH_lag_2,RH_lag_3,CO(GT)_rolling_mean_6,PT08.S1(CO)_rolling_mean_6,T_rolling_mean_6,RH_rolling_mean_6
2004-03-14 12:00:00,2.8,1416.0,145.0,10.7,1002.0,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474,12,6,3,1,2.8,2.2,1.6,1445.0,1332.0,1235.0,16.9,14.5,12.4,46.1,53.1,60.0,1.6499999999999997,1211.8333333333333,12.9,58.61666666666667
2004-03-14 13:00:00,2.0,1281.0,93.0,7.5,880.0,113.0,1084.0,104.0,1525.0,980.0,21.2,31.4,0.7812,13,6,3,1,2.8,2.8,2.2,1416.0,1445.0,1332.0,19.3,16.9,14.5,38.3,46.1,53.1,1.9499999999999995,1268.5,14.183333333333335,54.63333333333333
2004-03-14 14:00:00,1.8,1207.0,84.0,7.5,879.0,103.0,1104.0,102.0,1490.0,872.0,21.4,30.2,0.7616,14,6,3,1,2.0,2.8,2.8,1281.0,1416.0,1445.0,21.2,19.3,16.9,31.4,38.3,46.1,2.133333333333333,1310.6666666666667,15.983333333333334,48.6
2004-03-14 15:00:00,1.9,1258.0,99.0,8.2,906.0,112.0,1081.0,107.0,1511.0,900.0,21.9,29.0,0.7525,15,6,3,1,1.8,2.0,2.8,1207.0,1281.0,1416.0,21.4,21.2,19.3,30.2,31.4,38.3,2.1999999999999997,1319.3333333333333,17.616666666666667,43.18333333333333
2004-03-14 16:00:00,3.0,1458.0,150.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,16,6,3,1,1.9,1.8,2.0,1258.0,1207.0,1281.0,21.9,21.4,21.2,29.0,30.2,31.4,2.2499999999999996,1323.1666666666667,19.2,38.016666666666666
2004-03-14 17:00:00,2.9,1438.0,156.0,12.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,17,6,3,1,3.0,1.9,1.8,1458.0,1258.0,1207.0,22.2,21.9,21.4,28.4,29.0,30.2,2.383333333333333,1344.1666666666667,20.48333333333333,33.9
2004-03-14 18:00:00,2.5,1478.0,122.0,12.2,1055.0,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,18,6,3,1,2.9,3.0,1.9,1438.0,1458.0,1258.0,21.3,22.2,21.9,30.8,28.4,29.0,2.3999999999999995,1343.0,21.21666666666667,31.349999999999998
2004-03-14 19:00:00,4.6,1808.0,262.0,20.6,1312.0,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,19,6,3,1,2.5,2.9,3.0,1478.0,1438.0,1458.0,19.7,21.3,22.2,36.7,30.8,28.4,2.3499999999999996,1353.3333333333333,21.28333333333333,31.083333333333332
2004-03-14 20:00:00,5.9,1898.0,341.0,23.1,1381.0,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,20,6,3,1,4.6,2.5,2.9,1808.0,1478.0,1438.0,18.4,19.7,21.3,41.7,36.7,30.8,2.7833333333333328,1441.1666666666667,20.816666666666666,32.800000000000004
2004-03-14 21:00:00,3.4,1560.0,214.0,14.7,1140.0,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,21,6,3,1,5.9,4.6,2.5,1898.0,1808.0,1478.0,17.6,18.4,19.7,46.1,41.7,36.7,3.4666666666666663,1556.3333333333333,20.183333333333334,35.449999999999996
2004-03-14 22:00:00,2.1,1324.0,100.0,9.0,940.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,22,6,3,1,3.4,5.9,4.6,1560.0,1898.0,1808.0,16.7,17.6,18.4,49.6,46.1,41.7,3.7166666666666663,1606.6666666666667,19.316666666666666,38.88333333333333
2004-03-14 23:00:00,2.2,1349.0,79.0,8.8,933.0,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,23,6,3,1,2.1,3.4,5.9,1324.0,1560.0,1898.0,16.3,16.7,17.6,51.0,49.6,46.1,3.5666666666666664,1584.3333333333333,18.333333333333332,42.650000000000006
2004-03-15 00:00:00,1.8,1239.0,66.0,7.4,872.0,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,0,0,3,0,2.2,2.1,3.4,1349.0,1324.0,1560.0,14.7,16.3,16.7,55.9,51.0,49.6,3.4499999999999993,1569.5,17.23333333333333,46.833333333333336
2004-03-15 01:00:00,1.8,1239.0,73.0,6.9,853.0,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,1,0,3,0,1.8,2.2,2.1,1239.0,1349.0,1324.0,14.8,14.7,16.3,54.7,55.9,51.0,3.3333333333333326,1529.6666666666667,16.416666666666668,49.833333333333336
2004-03-15 02:00:00,1.8,1224.0,66.0,7.0,855.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,2,0,3,0,1.8,1.8,2.2,1239.0,1239.0,1349.0,14.0,14.8,14.7,57.0,54.7,55.9,2.8666666666666667,1434.8333333333333,15.683333333333332,52.383333333333326
2004-03-15 03:00:00,1.1,1078.0,44.0,4.4,734.0,87.0,1128.0,79.5,1487.0,1021.0,12.6,63.5,0.923,3,0,3,0,1.8,1.8,1.8,1224.0,1239.0,1239.0,13.4,14.0,14.8,61.3,57.0,54.7,2.183333333333333,1322.5,14.983333333333334,54.916666666666664
2004-03-15 04:00:00,1.05,1078.0,44.0,4.0,711.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,4,0,3,0,1.1,1.8,1.8,1078.0,1224.0,1239.0,12.6,13.4,14.0,63.5,61.3,57.0,1.7999999999999998,1242.1666666666667,14.299999999999999,57.23333333333333
2004-03-15 05:00:00,1.0,1075.0,39.0,3.9,703.0,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,5,0,3,0,1.05,1.1,1.8,1078.0,1078.0,1224.0,12.3,12.6,13.4,65.4,63.5,61.3,1.6249999999999998,1201.1666666666667,13.633333333333335,59.633333333333326
2004-03-15 06:00:00,1.4,1157.0,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,6,0,3,0,1.0,1.05,1.1,1075.0,1078.0,1078.0,11.9,12.3,12.6,67.4,65.4,63.5,1.4249999999999998,1155.5,13.166666666666666,61.550000000000004
2004-03-15 07:00:00,2.2,1314.0,107.0,9.7,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,7,0,3,0,1.4,1.0,1.05,1157.0,1075.0,1078.0,11.4,11.9,12.3,70.5,67.4,65.4,1.3583333333333332,1141.8333333333333,12.600000000000001,64.18333333333334
2004-03-15 08:00:00,5.5,1797.0,336.0,25.9,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,8,0,3,0,2.2,1.4,1.0,1314.0,1157.0,1075.0,11.3,11.4,11.9,70.2,70.5,67.4,1.4249999999999996,1154.3333333333333,12.15,66.38333333333334
2004-03-15 09:00:00,8.1,1961.0,618.0,36.7,1701.0,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,9,0,3,0,5.5,2.2,1.4,1797.0,1314.0,1157.0,12.4,11.3,11.4,63.9,70.2,70.5,2.0416666666666665,1249.8333333333333,11.983333333333334,66.81666666666668
2004-03-15 10:00:00,5.8,1771.0,438.0,26.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,10,0,3,0,8.1,5.5,2.2,1961.0,1797.0,1314.0,14.8,12.4,11.3,54.3,63.9,70.2,3.2083333333333335,1397.0,12.350000000000001,65.28333333333333
2004-03-15 11:00:00,4.2,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,11,0,3,0,5.8,8.1,5.5,1771.0,1961.0,1797.0,17.4,14.8,12.4,45.6,54.3,63.9,3.9999999999999996,1512.5,13.200000000000001,61.98333333333333
2004-03-15 12:00:00,3.1,1430.0,221.0,14.1,1120.0,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,12,0,3,0,4.2,5.8,8.1,1564.0,1771.0,1961.0,19.8,17.4,14.8,38.5,45.6,54.3,4.533333333333332,1594.0,14.516666666666666,57.166666666666664
2004-03-15 13:00:00,2.9,1417.0,207.0,14.9,1146.0,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,13,0,3,0,3.1,4.2,5.8,1430.0,1564.0,1771.0,22.0,19.8,17.4,34.1,38.5,45.6,4.816666666666666,1639.5,16.283333333333335,51.1
2004-03-15 14:00:00,2.9,1400.0,191.0,15.4,1162.0,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,14,0,3,0,2.9,3.1,4.2,1417.0,1430.0,1564.0,23.3,22.0,19.8,32.2,34.1,38.5,4.933333333333333,1656.6666666666667,18.283333333333335,44.76666666666667
2004-03-15 15:00:00,2.5,1317.0,185.0,12.1,1053.0,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,15,0,3,0,2.9,2.9,3.1,1400.0,1417.0,1430.0,23.9,23.3,22.0,30.0,32.2,34.1,4.499999999999999,1590.5,20.2,39.11666666666667
2004-03-15 16:00:00,2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,16,0,3,0,2.5,2.9,2.9,1317.0,1400.0,1417.0,24.4,23.9,23.3,28.9,30.0,32.2,3.5666666666666664,1483.1666666666667,21.8,34.88333333333333
2004-03-15 17:00:00,2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,17,0,3,0,2.3,2.5,2.9,1318.0,1317.0,1400.0,24.4,24.4,23.9,29.4,28.9,30.0,2.983333333333333,1407.6666666666667,22.96666666666667,32.18333333333333
2004-03-15 18:00:00,6.1,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,18,0,3,0,2.8,2.3,2.5,1445.0,1318.0,1317.0,23.8,24.4,24.4,31.3,29.4,28.9,2.7499999999999996,1387.8333333333333,23.633333333333336,30.983333333333334
2004-03-15 19:00:00,8.0,2040.0,685.0,39.2,1754.0,404.0,542.0,187.0,2679.0,2122.0,20.4,42.5,1.0086,19,0,3,0,6.1,2.8,2.3,1917.0,1445.0,1318.0,22.5,23.8,24.4,35.4,31.3,29.4,3.25,1469.0,23.71666666666667,31.2
2004-03-15 20:00:00,6.5,1895.0,538.0,31.0,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,20,0,3,0,8.0,6.1,2.8,2040.0,1917.0,1445.0,20.4,22.5,23.8,42.5,35.4,31.3,4.1000000000000005,1572.8333333333333,23.23333333333333,32.916666666666664
2004-03-15 21:00:00,4.2,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,21,0,3,0,6.5,8.0,6.1,1895.0,2040.0,1917.0,18.3,20.4,22.5,52.6,42.5,35.4,4.699999999999999,1655.3333333333333,22.3,36.68333333333333
2004-03-15 22:00:00,3.2,1439.0,224.0,15.3,1159.0,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654,22,0,3,0,4.2,6.5,8.0,1595.0,1895.0,2040.0,16.7,18.3,20.4,57.4,52.6,42.5,4.983333333333333,1701.6666666666667,21.016666666666666,41.43333333333333
2004-03-15 23:00:00,1.4,1142.0,67.0,6.9,852.0,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058,23,0,3,0,3.2,4.2,6.5,1439.0,1595.0,1895.0,15.7,16.7,18.3,60.2,57.4,52.6,5.133333333333333,1721.8333333333333,19.566666666666666,46.56666666666666
2004-03-16 00:00:00,2.1,1304.0,155.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494,0,1,3,0,1.4,3.2,4.2,1142.0,1439.0,1595.0,15.3,15.7,16.7,61.4,60.2,57.4,4.8999999999999995,1671.3333333333333,18.150000000000002,51.583333333333336
2004-03-16 01:00:00,1.2,1074.0,49.0,5.4,784.0,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148,1,1,3,0,2.1,1.4,3.2,1304.0,1142.0,1439.0,14.1,15.3,15.7,65.7,61.4,60.2,4.233333333333333,1569.1666666666667,16.75,56.63333333333333
2004-03-16 02:00:00,0.8,968.0,29.0,2.8,640.0,43.0,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879,2,1,3,0,1.2,2.1,1.4,1074.0,1304.0,1142.0,14.8,14.1,15.3,60.6,65.7,61.4,3.0999999999999996,1408.1666666666667,15.816666666666665,59.650000000000006
2004-03-16 03:00:00,0.7,929.0,25.0,2.3,608.0,51.0,1376.0,60.0,1364.0,826.0,13.6,62.1,0.9636,3,1,3,0,0.8,1.2,2.1,968.0,1074.0,1304.0,14.8,14.8,14.1,59.2,60.6,65.7,2.15,1253.6666666666667,15.233333333333334,60.75
2004-03-16 04:00:00,0.6499999999999999,941.0,25.0,2.6,626.0,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945,4,1,3,0,0.7,0.8,1.2,929.0,968.0,1074.0,13.6,14.8,14.8,62.1,59.2,60.6,1.5666666666666664,1142.6666666666667,14.716666666666667,61.53333333333334
2004-03-16 05:00:00,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,5,1,3,0,0.6499999999999999,0.7,0.8,941.0,929.0,968.0,12.3,13.6,14.8,66.2,62.1,59.2,1.1416666666666664,1059.6666666666667,14.149999999999999,62.53333333333333
2004-03-16 06:00:00,0.9,1017.0,27.0,3.5,681.0,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081,6,1,3,0,0.6,0.6499999999999999,0.7,937.0,941.0,929.0,12.8,12.3,13.6,63.2,66.2,62.1,1.008333333333333,1025.5,13.733333333333334,62.833333333333336
2004-03-16 07:00:00,1.3,1171.0,50.0,5.1,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,7,1,3,0,0.9,0.6,0.6499999999999999,1017.0,937.0,941.0,11.2,12.8,12.3,68.5,63.2,66.2,0.808333333333333,977.6666666666666,13.25,63.300000000000004
2004-03-16 08:00:00,3.4,1541.0,218.0,16.2,1185.0,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719,8,1,3,0,1.3,0.9,0.6,1171.0,1017.0,937.0,11.0,11.2,12.8,66.5,68.5,63.2,0.8249999999999996,993.8333333333334,12.616666666666667,64.28333333333333
2004-03-16 09:00:00,3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,9,1,3,0,3.4,1.3,0.9,1541.0,1171.0,1017.0,11.7,11.0,11.2,63.7,66.5,68.5,1.258333333333333,1089.3333333333333,12.1,65.03333333333333
2004-03-16 10:00:00,5.3,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,10,1,3,0,3.7,3.4,1.3,1539.0,1541.0,1171.0,13.6,11.7,11.0,56.3,63.7,66.5,1.7583333333333329,1191.0,12.1,64.06666666666668
2004-03-16 11:00:00,4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,11,1,3,0,5.3,3.7,3.4,1735.0,1539.0,1541.0,17.8,13.6,11.7,42.9,56.3,63.7,2.5333333333333328,1323.3333333333333,13.016666666666666,60.18333333333333
2004-03-16 12:00:00,3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,12,1,3,0,4.1,5.3,3.7,1571.0,1735.0,1539.0,21.4,17.8,13.6,33.3,42.9,56.3,3.116666666666666,1429.0,14.449999999999998,55.199999999999996
2004-03-16 13:00:00,4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,13,1,3,0,3.3,4.1,5.3,1452.0,1571.0,1735.0,24.4,21.4,17.8,27.4,33.3,42.9,3.516666666666666,1501.5,16.650000000000002,48.35
2004-03-16 14:00:00,3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,14,1,3,0,4.0,3.3,4.1,1579.0,1452.0,1571.0,25.3,24.4,21.4,26.1,27.4,33.3,3.9666666666666663,1569.5,19.033333333333335,41.61666666666667
2004-03-16 15:00:00,2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,15,1,3,0,3.8,4.0,3.3,1466.0,1579.0,1452.0,25.8,25.3,24.4,23.2,26.1,27.4,4.033333333333333,1557.0,21.383333333333336,34.86666666666667
2004-03-16 16:00:00,2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,16,1,3,0,2.8,3.8,4.0,1280.0,1466.0,1579.0,27.0,25.8,25.3,20.2,23.2,26.1,3.883333333333333,1513.8333333333333,23.616666666666664,28.849999999999998
2004-03-16 17:00:00,2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,17,1,3,0,2.9,2.8,3.8,1407.0,1280.0,1466.0,28.2,27.0,25.8,18.6,20.2,23.2,3.483333333333333,1459.1666666666667,25.349999999999998,24.799999999999997
2004-03-16 18:00:00,3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,18,1,3,0,2.9,2.9,2.8,1389.0,1407.0,1280.0,28.0,28.2,27.0,19.1,18.6,20.2,3.2833333333333328,1428.8333333333333,26.45,22.433333333333337
2004-03-16 19:00:00,3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,19,1,3,0,3.4,2.9,2.9,1447.0,1389.0,1407.0,23.9,28.0,28.2,25.7,19.1,18.6,3.2999999999999994,1428.0,26.36666666666667,22.150000000000002
2004-03-16 20:00:00,3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,20,1,3,0,3.9,3.4,2.9,1551.0,1447.0,1389.0,21.3,23.9,28.0,34.8,25.7,19.1,3.2833333333333328,1423.3333333333333,25.7,23.600000000000005
2004-03-16 21:00:00,5.1,1800.0,349.0,24.9,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,21,1,3,0,3.2,3.9,3.4,1474.0,1551.0,1447.0,20.4,21.3,23.9,36.7,34.8,25.7,3.183333333333333,1424.6666666666667,24.799999999999997,25.850000000000005
2004-03-16 22:00:00,2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,22,1,3,0,5.1,3.2,3.9,1800.0,1474.0,1551.0,19.0,20.4,21.3,41.3,36.7,34.8,3.5666666666666664,1511.3333333333333,23.46666666666667,29.36666666666667
2004-03-16 23:00:00,1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,23,1,3,0,2.6,5.1,3.2,1379.0,1800.0,1474.0,17.9,19.0,20.4,45.9,41.3,36.7,3.516666666666666,1506.6666666666667,21.75,33.916666666666664
2004-03-17 00:00:00,1.7,1205.0,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,0,2,3,0,1.7,2.6,5.1,1201.0,1379.0,1800.0,16.7,17.9,19.0,48.9,45.9,41.3,3.316666666666666,1475.3333333333333,19.866666666666664,38.88333333333333
2004-03-17 01:00:00,1.2,1072.0,47.0,5.4,784.0,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059,1,2,3,0,1.7,1.7,2.6,1205.0,1201.0,1379.0,15.5,16.7,17.9,52.9,48.9,45.9,3.0333333333333328,1435.0,18.466666666666665,43.416666666666664
2004-03-17 02:00:00,0.9,998.0,34.0,4.1,714.0,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891,2,2,3,0,1.2,1.7,1.7,1072.0,1205.0,1201.0,15.5,15.5,16.7,51.9,52.9,48.9,2.583333333333333,1355.1666666666667,17.5,46.26666666666667
2004-03-17 03:00:00,0.7,933.0,26.0,2.6,625.0,62.0,1292.0,69.5,1332.0,884.0,13.1,57.9,0.8666,3,2,3,0,0.9,1.2,1.7,998.0,1072.0,1205.0,14.1,15.5,15.5,55.6,51.9,52.9,2.1999999999999997,1275.8333333333333,16.45,49.416666666666664
2004-03-17 04:00:00,0.6,883.0,17.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447,4,2,3,0,0.7,0.9,1.2,933.0,998.0,1072.0,13.1,14.1,15.5,57.9,55.6,51.9,1.4666666666666666,1131.3333333333333,15.466666666666667,52.18333333333334
2004-03-17 05:00:00,0.5,869.0,11.0,1.6,554.0,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026,5,2,3,0,0.6,0.7,0.9,883.0,933.0,998.0,12.7,13.1,14.1,57.9,57.9,55.6,1.133333333333333,1048.6666666666667,14.600000000000001,54.18333333333334
2004-03-17 06:00:00,0.5,891.0,18.0,1.9,576.0,46.0,1417.0,53.0,1289.0,733.0,11.9,57.4,0.7978,6,2,3,0,0.5,0.6,0.7,869.0,883.0,933.0,11.8,12.7,13.1,58.0,57.9,57.9,0.933333333333333,993.3333333333334,13.783333333333333,55.699999999999996
2004-03-17 07:00:00,1.6,1173.0,84.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956,7,2,3,0,0.5,0.5,0.6,891.0,869.0,883.0,11.9,11.8,12.7,57.4,58.0,57.9,0.7333333333333331,941.0,13.183333333333335,56.449999999999996
2004-03-17 08:00:00,4.1,1587.0,260.0,21.4,1334.0,320.0,702.0,108.0,1999.0,1534.0,11.1,60.2,0.7958,8,2,3,0,1.6,0.5,0.5,1173.0,891.0,869.0,9.9,11.9,11.8,65.2,57.4,58.0,0.7999999999999997,957.8333333333334,12.25,58.666666666666664
2004-03-17 09:00:00,6.6,1852.0,534.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802,9,2,3,0,4.1,1.6,0.5,1587.0,1173.0,891.0,11.1,9.9,11.9,60.2,65.2,57.4,1.333333333333333,1056.0,11.75,59.43333333333334
2004-03-17 10:00:00,4.3,1522.0,368.0,21.3,1331.0,280.0,703.0,134.0,2026.0,1734.0,17.7,40.1,0.8048,10,2,3,0,6.6,4.1,1.6,1852.0,1587.0,1173.0,14.1,11.1,9.9,50.0,60.2,65.2,2.3166666666666664,1209.1666666666667,11.916666666666666,58.116666666666674
2004-03-17 11:00:00,2.9,1438.0,200.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265,11,2,3,0,4.3,6.6,4.1,1522.0,1852.0,1587.0,17.7,14.1,11.1,40.1,50.0,60.2,2.933333333333333,1315.6666666666667,12.75,55.15
2004-03-17 12:00:00,2.5,1393.0,145.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,12,2,3,0,2.9,4.3,6.6,1438.0,1522.0,1852.0,21.1,17.7,14.1,33.4,40.1,50.0,3.3333333333333326,1410.5,14.299999999999999,51.050000000000004
2004-03-17 13:00:00,2.8,1452.0,188.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,13,2,3,0,2.5,2.9,4.3,1393.0,1438.0,1522.0,24.3,21.1,17.7,28.3,33.4,40.1,3.666666666666666,1494.1666666666667,16.366666666666664,46.20000000000001
2004-03-17 14:00:00,2.6,1389.0,152.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,14,2,3,0,2.8,2.5,2.9,1452.0,1393.0,1438.0,25.6,24.3,21.1,25.6,28.3,33.4,3.866666666666666,1540.6666666666667,18.983333333333334,39.6
2004-03-17 15:00:00,2.0,1207.0,103.0,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,15,2,3,0,2.6,2.8,2.5,1389.0,1452.0,1393.0,25.9,25.6,24.3,25.9,25.6,28.3,3.6166666666666667,1507.6666666666667,21.45,33.88333333333333
2004-03-17 16:00:00,2.9,1365.0,193.0,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,16,2,3,0,2.0,2.6,2.8,1207.0,1389.0,1452.0,26.8,25.9,25.6,18.7,25.9,25.6,2.8499999999999996,1400.1666666666667,23.566666666666666,28.666666666666668
2004-03-17 17:00:00,2.5,1247.0,134.0,12.3,1060.0,147.0,1032.0,114.0,1525.0,1069.0,28.5,14.9,0.5708,17,2,3,0,2.9,2.0,2.6,1365.0,1207.0,1389.0,29.3,26.8,25.9,15.8,18.7,25.9,2.6166666666666663,1374.0,25.5,24.616666666666664
2004-03-17 18:00:00,5.0,1557.0,386.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,18,2,3,0,2.5,2.9,2.0,1247.0,1365.0,1207.0,28.5,29.3,26.8,14.9,15.8,18.7,2.55,1342.1666666666667,26.733333333333334,21.53333333333333
2004-03-17 19:00:00,7.6,1973.0,577.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,19,2,3,0,5.0,2.5,2.9,1557.0,1247.0,1365.0,25.9,28.5,29.3,16.0,14.9,15.8,2.9666666666666663,1369.5,27.0,19.483333333333334
2004-03-17 20:00:00,6.7,1975.0,523.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133,20,2,3,0,7.6,5.0,2.5,1973.0,1557.0,1247.0,23.1,25.9,28.5,26.5,16.0,14.9,3.766666666666666,1456.3333333333333,26.583333333333332,19.633333333333333
2004-03-17 21:00:00,5.7,1795.0,472.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,21,2,3,0,6.7,7.6,5.0,1975.0,1973.0,1557.0,20.5,23.1,25.9,38.2,26.5,16.0,4.45,1554.0,25.683333333333334,21.683333333333337
2004-03-17 22:00:00,2.8,1444.0,206.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,22,2,3,0,5.7,6.7,7.6,1795.0,1975.0,1973.0,19.1,20.5,23.1,42.6,38.2,26.5,5.066666666666666,1652.0,24.400000000000002,25.666666666666668
2004-03-17 23:00:00,2.6,1488.0,216.0,15.7,1171.0,178.0,731.0,127.0,1778.0,1705.0,16.0,50.9,0.9206,23,2,3,0,2.8,5.7,6.7,1444.0,1795.0,1975.0,17.2,19.1,20.5,44.1,42.6,38.2,5.05,1665.1666666666667,22.383333333333336,30.383333333333336
2004-03-18 00:00:00,2.3,1371.0,159.0,13.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024,0,3,3,0,2.6,2.8,5.7,1488.0,1444.0,1795.0,16.0,17.2,19.1,50.9,44.1,42.6,5.066666666666666,1705.3333333333333,20.3,36.38333333333333
2004-03-18 01:00:00,1.4,1161.0,70.0,8.1,904.0,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,0.8975,1,3,3,0,2.3,2.6,2.8,1371.0,1488.0,1444.0,14.8,16.0,17.2,53.9,50.9,44.1,4.616666666666666,1674.3333333333333,18.450000000000003,42.70000000000001
